time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-0.697495861385,6.01341778348,21.6539795103,0.113604572265,0.087402776082,0.0,-1.00778987591,4.26856562605,5.6530187169,-0.0730755466151,0.0380460686552,0.0,429.9219482766394,431.8803474438595,430.3929896625191,431.4283673491251
3.5400000000000027,-0.759382768633,6.27080825929,21.9914765739,0.109230458178,0.0894477583549,0.0,-1.05531606126,4.31069757789,5.59723260912,-0.0725570442262,0.0246672090007,0.0,424.0522765706063,422.90170520081074,423.85411419414015,423.8942824930681
3.6000000000000028,-0.824660104861,6.53124427951,22.3312300993,0.104912880988,0.0910317827197,0.0,-1.12070748657,4.36986154742,5.72724763592,-0.0707913879068,0.0296587266686,0.0,480.9165501974519,481.29463844095267,481.1328167585292,481.26294303154566
3.660000000000003,-0.893770131183,6.79496999556,22.6773963024,0.100587523859,0.0931239067878,0.0,-1.18312511382,4.42041901034,5.81121992878,-0.074818785408,0.0436544740965,0.0,467.55267325802544,468.6424618833379,469.44571101211676,469.1293221192383
3.720000000000003,-0.966042178027,7.06095087583,23.0219238487,0.0959934905721,0.0960231681856,0.0,-1.22621301771,4.44528139743,5.67382918185,-0.080313515506,0.0563154333022,0.0,395.6744232953456,396.8403359629618,398.250183757629,397.7417407134317
3.780000000000003,-1.0416202191,7.32900360502,23.3651649604,0.0915103216127,0.0988576618829,0.0,-1.29334818344,4.48919483376,5.76707878422,-0.0653924352741,0.0146003469445,0.0,471.4067640348724,468.1726106194053,471.05014730110946,472.19871272581736
3.840000000000003,-1.12119959442,7.59951256249,23.7132288252,0.0879673399537,0.0994504384211,0.0,-1.35935248434,4.5272906423,5.8347272733,-0.0486929890758,-0.00180478638318,0.0,464.57494699803067,463.28648266196075,463.1702776793985,464.4796694699253
3.900000000000003,-1.20477757685,7.87224725199,24.065623128,0.0846530388587,0.098916209173,0.0,-1.42653309177,4.56344995296,5.91136952718,-0.0734158255049,-0.0294884243164,0.0,467.81644202410996,465.65547370537297,468.78277863364303,466.85524447564194
3.960000000000003,-1.29228371808,8.14698707657,24.421716993,0.0802350214844,0.096831107673,0.0,-1.49016356007,4.59402451537,5.95826926055,-0.0740725673108,-0.0481900660759,0.0,459.15898199387505,457.6720334229653,459.3971757458058,459.3410606468309
4.020000000000002,-1.38320093109,8.42315703233,24.7768321777,0.0759144458006,0.0942346968098,0.0,-1.54028122843,4.61126747359,5.87945278352,-0.0681756010452,-0.0349122264146,0.0,418.12316965924634,419.27741567176184,418.38395646318287,418.8928337469963
